id,property_type,room_type,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
597710769082603073,Entire serviced apartment,Entire home/apt,1.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,4461.0,2.0,1125.0,16,43,73,339,20.0,20.0,2.0,5.0,5.0,4.95,5.0,5.0,5.0,4.95,1.76
591300196473815271,Private room in casa particular,Private room,1.0,0.96,0.0,1.0,2.0,1.0,1.0,1.0,300.0,1.0,1125.0,27,57,87,362,28.0,28.0,2.0,4.29,4.43,4.64,4.0,4.68,4.54,4.29,2.33
594362648807324194,Entire condo,Entire home/apt,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,900.0,1.0,1125.0,29,59,89,277,3.0,3.0,0.0,4.67,4.67,4.67,4.67,5.0,5.0,4.67,0.25
594363445104086605,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,2.0,1.0,2.0,2.0,1253.0,7.0,90.0,0,0,0,0,6.0,6.0,0.0,4.83,4.5,4.83,5.0,4.67,5.0,4.67,0.53
591359874345687291,Entire condo,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,799.0,5.0,1125.0,0,0,0,30,3.0,3.0,0.0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,0.27
594367637205494887,Entire condo,Entire home/apt,0.95,0.81,0.0,1.0,3.0,1.0,2.0,2.0,640.0,1.0,31.0,0,0,0,209,9.0,9.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.75
594510434407015082,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,2713.0,1.0,1125.0,2,29,59,328,43.0,43.0,1.0,4.88,4.98,4.95,4.91,4.93,5.0,4.84,4.29
597711717150457097,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,868.0,1.0,1125.0,27,55,85,360,39.0,39.0,1.0,4.82,4.85,4.85,4.64,4.92,4.74,4.79,1.6
597796420951353081,Entire loft,Entire home/apt,0.99,1.0,0.0,1.0,2.0,1.0,1.0,1.0,999.0,1.0,1125.0,16,46,76,351,23.0,23.0,2.0,4.74,4.74,4.87,4.74,4.78,4.91,4.52,1.95
591372729657584552,Private room in rental unit,Private room,1.0,0.94,0.0,1.0,1.0,1.0,1.0,1.0,481.0,2.0,90.0,30,60,90,365,2.0,2.0,1.0,4.5,4.0,5.0,4.5,4.5,5.0,4.5,0.9
597804729499679147,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1200.0,1.0,1125.0,8,36,66,341,72.0,72.0,2.0,4.99,5.0,4.99,4.93,5.0,5.0,4.9,6.35
594820978721812937,Private room in serviced apartment,Private room,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,776.0,1.0,792.6,30,60,90,365,6.0,6.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5
594831542580393787,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3014.0,1.0,1125.0,19,49,79,354,31.0,31.0,0.0,4.74,4.87,4.97,4.81,4.68,4.77,4.61,2.6
591403135465662108,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2932.0,1.0,1125.0,3,33,63,338,35.0,35.0,1.0,4.91,4.97,4.91,4.89,4.94,5.0,4.97,2.91
591412907693724865,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2128.0,1.0,1125.0,26,56,86,361,47.0,47.0,3.0,4.79,4.94,4.77,4.94,4.79,5.0,4.89,3.88
594850233908414060,Entire home,Entire home/apt,1.0,0.4,0.0,1.0,4.0,1.0,2.0,2.0,3631.0,1.0,365.0,28,58,88,363,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
594884371870336659,Entire condo,Entire home/apt,0.95,0.91,0.0,1.0,4.0,1.0,2.0,2.0,719.0,2.0,365.0,16,39,64,339,18.0,18.0,1.0,4.44,4.72,4.94,4.61,5.0,4.89,4.61,1.86
594885043304293125,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,4.0,1.0,2.0,2.0,699.0,2.0,1125.0,17,44,71,342,27.0,27.0,2.0,4.59,4.81,4.85,4.7,4.81,4.93,4.7,2.24
594968306809697501,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,761.0,1.0,1125.0,30,60,90,365,11.0,11.0,0.0,4.64,4.45,4.45,4.55,4.27,4.09,4.36,1.15
595014580269022707,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,770.0,1.0,1125.0,30,60,90,365,6.0,6.0,0.0,5.0,5.0,4.83,5.0,5.0,4.83,4.67,0.52
597840308915006492,Private room in serviced apartment,Private room,0.9,0.73,0.0,1.0,1.0,1.0,1.0,1.0,350.0,3.0,1125.0,19,49,79,354,23.0,23.0,2.0,4.83,4.83,4.78,4.78,4.74,4.83,4.83,1.93
597842645581123816,Entire vacation home,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,601.0,3.0,1125.0,11,38,68,158,34.0,34.0,4.0,4.71,4.85,5.0,4.85,4.97,4.91,4.85,2.9
597906030578333692,Entire rental unit,Entire home/apt,0.99,0.99,1.0,1.0,4.0,1.0,1.0,2.0,2840.0,1.0,365.0,5,31,61,336,43.0,43.0,4.0,4.93,4.91,4.86,4.86,4.95,4.98,4.77,3.66
595024192217933341,Room in boutique hotel,Private room,1.0,0.99,0.0,1.0,4.0,1.0,2.0,2.0,2156.0,1.0,1125.0,30,60,90,365,6.0,6.0,0.0,5.0,5.0,4.67,4.83,4.33,5.0,5.0,0.52
591443610193427882,Private room in casa particular,Private room,1.0,0.97,0.0,1.0,2.0,1.0,1.0,1.0,220.0,7.0,365.0,0,0,0,116,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.24
595029423141728710,Entire condo,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,916.0,7.0,1125.0,1,31,61,151,12.0,12.0,1.0,4.5,4.67,4.5,4.75,4.75,4.83,4.17,1.05
595062352964341499,Entire rental unit,Entire home/apt,0.99,0.99,1.0,1.0,2.0,1.0,1.0,1.0,1707.0,1.0,1125.0,5,5,5,246,24.0,24.0,0.0,4.63,4.67,4.79,4.88,4.71,4.75,4.58,1.99
597911249063650151,Entire condo,Entire home/apt,1.0,0.79,1.0,1.0,2.0,2.0,2.0,1.0,1174.0,4.0,1125.0,22,52,82,356,6.0,6.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.51
591456273344810858,Entire serviced apartment,Entire home/apt,1.0,0.99,0.0,1.0,2.0,1.0,1.0,1.0,700.0,1.0,1125.0,16,37,66,341,71.0,71.0,4.0,4.92,4.93,4.83,4.93,4.9,4.94,4.86,6.64
597915155431399462,Entire home,Entire home/apt,1.0,1.0,0.0,1.0,8.0,4.0,4.0,5.0,10000.0,2.0,1125.0,30,60,90,359,8.0,8.0,1.0,4.88,4.88,5.0,4.75,5.0,5.0,4.75,0.79
597923970623932387,Shared room in guesthouse,Shared room,0.95,0.81,0.0,1.0,2.0,1.0,1.0,1.0,420.0,1.0,365.0,30,60,90,365,15.0,15.0,1.0,4.27,4.33,4.53,4.27,4.53,4.87,4.27,1.26
595077477459376906,Private room in rental unit,Private room,0.98,0.97,0.0,1.0,1.0,1.0,1.0,1.0,650.0,1.0,365.0,29,55,85,360,4.0,4.0,0.0,5.0,4.75,5.0,5.0,5.0,4.75,4.25,0.34
595089418733397717,Private room in hut,Private room,0.97,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1107.0,1.0,1125.0,17,45,75,350,93.0,12.1,3.0,4.78,4.84,4.84,4.75,4.75,4.84,4.71,1.6
591456605269042914,Private room in rental unit,Private room,1.0,0.94,0.0,1.0,1.0,1.0,1.0,1.0,651.0,2.0,1125.0,26,56,86,361,20.0,20.0,1.0,4.85,4.95,4.9,4.95,4.95,5.0,5.0,1.67
595092561667782382,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,746.0,1.0,1125.0,30,60,90,365,24.0,24.0,0.0,4.96,4.96,4.92,4.96,5.0,4.88,5.0,2.02
595161141916659629,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,766.0,1.0,1125.0,30,60,90,365,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.22
595185645912401235,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,736.0,1.0,1125.0,29,59,89,364,35.0,35.0,0.0,4.83,4.94,4.94,4.8,4.97,4.86,4.91,2.93
595190219685072944,Private room in serviced apartment,Private room,0.95,0.91,0.0,1.0,1.0,1.0,1.0,1.0,756.0,1.0,1125.0,29,59,89,364,14.0,14.0,0.0,4.79,4.93,4.93,4.86,4.93,4.57,4.71,1.23
597931807297765121,Private room in guest suite,Private room,0.95,0.81,0.0,1.0,4.0,1.0,1.0,4.0,700.0,1.0,365.0,28,58,88,363,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
597935513437474894,Private room in guesthouse,Private room,0.95,0.81,0.0,1.0,4.0,1.0,1.0,2.0,700.0,1.0,365.0,30,60,90,365,2.0,2.0,0.0,5.0,4.5,5.0,5.0,4.5,4.5,4.5,0.17
597943226485203975,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,3.1,1.0,2.0,1.8,728.0,1.0,1125.0,25,55,85,360,6.0,6.0,0.0,3.67,4.8,4.9,4.8,4.9,4.9,4.8,0.52
595207622430823791,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1089.0,2.1,1125.0,27,43,55,159,35.0,35.0,2.0,5.0,4.97,4.97,4.91,5.0,5.0,4.89,2.9
591519810028906731,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,904.0,1.0,365.0,30,60,90,365,7.0,7.0,0.0,4.86,5.0,4.57,5.0,4.86,4.86,4.43,0.58
597947695011476233,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,4.0,1.0,2.0,3.0,1452.0,2.0,1125.0,2,30,60,150,4.0,4.0,2.0,5.0,5.0,5.0,4.75,5.0,5.0,4.75,0.92
591526060310214711,Entire rental unit,Entire home/apt,0.9,0.65,0.0,1.0,2.0,1.0,1.0,2.0,800.0,4.0,1125.0,0,0,0,226,9.0,8.0,1.0,4.22,4.44,4.78,3.89,4.67,5.0,4.33,0.73
597957185993531596,Entire loft,Entire home/apt,1.0,0.99,0.0,1.0,3.0,1.0,1.0,1.0,1357.0,1.5,365.0,23,53,83,355,13.0,13.0,0.0,4.62,4.62,4.62,4.46,4.38,4.85,4.69,1.17
591711214201677553,Entire rental unit,Entire home/apt,0.85,1.0,0.0,1.0,2.0,1.0,1.0,1.0,950.0,2.0,1125.0,4,30,60,335,17.0,17.0,4.0,4.88,4.88,4.94,4.88,4.82,5.0,4.76,1.43
595282415686622871,Entire loft,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,583.0,14.0,1125.0,0,28,58,333,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.45
595517967783890838,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1371.0,2.0,1125.0,29,58,88,268,23.0,23.0,1.0,4.91,5.0,4.91,4.74,5.0,5.0,4.96,2.31
597978965129793548,Entire loft,Entire home/apt,0.8,0.8,1.0,1.0,2.0,2.0,1.0,1.0,1779.0,4.0,90.0,6,36,66,341,2.0,2.0,0.0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0.41
591846768248257887,Private room in casa particular,Private room,0.97,0.99,0.0,1.0,2.0,1.0,1.0,1.0,870.0,1.0,365.0,27,55,85,272,29.0,29.0,6.0,4.24,4.31,4.52,4.41,4.28,4.83,4.38,2.4
592154092123886650,Entire rental unit,Entire home/apt,0.95,1.0,0.0,1.0,4.0,1.0,2.0,2.0,1343.0,2.0,365.0,0,0,0,85,6.0,6.0,0.0,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0.5
597992792640143201,Private room in casa particular,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,614.0,4.0,365.0,9,39,69,344,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.02
595528231052208548,Entire home,Entire home/apt,1.0,0.92,0.0,1.0,3.0,1.0,2.0,2.0,1128.0,5.0,180.0,0,19,49,228,8.0,8.0,1.0,4.63,4.75,5.0,4.5,5.0,4.88,4.5,1.05
595530523607786910,Entire condo,Entire home/apt,1.0,0.99,0.0,1.0,5.0,1.0,2.0,3.0,1100.0,1.0,1125.0,22,51,80,351,60.0,60.0,5.0,4.57,4.7,4.88,4.67,4.75,4.9,4.52,6.27
592180758632856512,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2000.0,1.3,1125.0,22,52,76,349,48.0,48.0,2.0,4.9,4.92,4.96,4.96,5.0,4.81,4.83,3.95
595577706879705730,Entire home,Entire home/apt,1.0,0.98,0.0,1.0,8.0,2.0,3.0,3.0,1880.0,2.0,1125.0,1,1,1,89,28.0,28.0,0.0,4.89,5.0,5.0,5.0,5.0,5.0,4.96,2.33
597994571348068518,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1264.0,2.0,1125.0,19,49,79,354,12.0,12.0,1.0,5.0,5.0,5.0,5.0,4.92,5.0,5.0,1.04
598009223985398037,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,3.1,1.0,2.0,1.96,826.0,1.0,1125.0,25,55,85,360,1.0,1.0,0.0,4.8,4.8,4.9,4.8,4.9,5.0,4.8,0.94
598028441902949473,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,999.0,2.0,1125.0,15,45,72,327,44.0,44.0,1.0,4.86,4.98,4.98,4.91,5.0,4.93,4.89,3.83
592196798897294176,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1634.0,1.3,1125.0,27,57,81,354,45.0,45.0,1.0,4.78,4.84,4.89,4.89,4.8,4.73,4.56,3.73
595618626440152408,Entire rental unit,Entire home/apt,1.0,0.7,0.0,1.0,4.0,2.0,2.0,2.0,2000.0,4.0,365.0,8,36,60,328,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.45
592209284437980541,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,897.0,2.0,1125.0,15,41,71,345,26.0,26.0,3.0,4.96,4.96,4.96,4.92,4.85,4.85,4.92,2.15
599342452262867611,Entire condo,Entire home/apt,1.0,0.96,1.0,1.0,6.0,2.0,3.0,3.0,2071.0,3.3,1125.0,0,28,58,333,13.0,13.0,0.0,4.85,4.85,5.0,4.85,5.0,4.77,4.92,1.22
599343423560547836,Private room in serviced apartment,Private room,0.83,0.96,0.0,1.0,2.0,1.0,1.0,1.0,1300.0,1.0,365.0,30,60,90,361,1.0,1.0,0.0,4.8,4.8,4.9,5.0,5.0,5.0,5.0,0.1
598038741824011562,Shared room in serviced apartment,Shared room,1.0,0.91,0.0,1.0,1.0,1.0,1.0,1.0,12803.0,30.0,365.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
602875744871198946,Entire condo,Entire home/apt,1.0,0.98,0.0,1.0,6.0,2.0,3.0,3.0,2000.0,3.0,1125.0,26,56,86,86,14.0,14.0,1.0,4.64,4.5,4.93,4.79,4.93,5.0,4.86,1.28
598351126052455771,Private room in condo,Private room,1.0,0.8,0.0,1.0,2.0,1.0,1.0,1.0,490.0,1.0,365.0,29,59,89,89,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
599345168672399921,Entire condo,Entire home/apt,1.0,0.96,1.0,1.0,4.0,2.0,2.0,2.0,1911.0,3.3,1125.0,15,45,75,350,4.0,4.0,0.0,5.0,5.0,5.0,4.75,4.75,4.75,4.5,0.37
602892619899889102,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,230.0,5.0,1125.0,30,60,90,365,1.0,1.0,1.0,4.0,4.0,4.9,5.0,5.0,5.0,4.0,1.0
599349768725348220,Entire condo,Entire home/apt,1.0,0.97,1.0,1.0,6.0,2.0,2.0,4.0,2313.0,1.0,1125.0,24,48,78,350,11.0,11.0,0.0,4.82,5.0,5.0,5.0,5.0,4.73,4.91,0.99
602909607288113137,Private room in casa particular,Private room,0.84,1.0,0.0,1.0,2.0,1.0,1.0,1.0,800.0,1.0,365.0,22,52,82,357,4.0,4.0,1.0,5.0,4.75,5.0,5.0,4.5,5.0,5.0,0.36
599394498047742297,Private room in condo,Private room,0.86,0.86,0.0,1.0,2.0,1.0,1.0,1.0,580.0,3.0,365.0,28,58,88,363,6.0,6.0,0.0,4.67,4.17,5.0,4.5,4.67,5.0,4.83,0.59
598415567140810840,Entire loft,Entire home/apt,0.5,0.96,0.0,1.0,2.0,1.0,1.0,1.0,1250.0,2.9,90.0,30,60,90,179,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.17
598432577729969314,Entire rental unit,Entire home/apt,1.0,0.98,1.0,1.0,4.0,2.0,2.0,2.0,1741.0,1.0,1125.0,14,36,66,341,48.0,48.0,6.0,4.85,4.81,4.98,4.9,4.88,4.98,4.9,4.06
602957711293544071,Private room in loft,Private room,0.93,0.87,0.0,1.0,1.0,1.0,1.0,1.0,390.0,1.0,365.0,18,48,78,353,17.0,17.0,1.0,3.65,4.18,4.41,4.29,4.0,4.94,3.65,1.98
598459465725304035,Room in aparthotel,Private room,1.0,0.99,0.0,1.0,2.0,1.0,1.0,1.0,531.0,1.0,999.0,22,52,82,357,126.0,12.1,1.0,4.25,4.24,4.52,4.21,4.58,4.36,4.29,1.6
602967733102369750,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2931.0,1.0,1125.0,14,44,74,349,25.0,25.0,0.0,4.92,5.0,4.92,4.92,4.92,5.0,4.88,2.19
602968056473691152,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2605.0,1.0,1125.0,23,53,83,358,45.0,45.0,4.0,4.8,4.89,4.78,4.91,4.93,4.91,4.8,3.88
599421184844814108,Private room in casa particular,Private room,0.84,1.0,0.0,1.0,2.0,1.0,1.0,1.0,700.0,1.0,365.0,30,60,90,364,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
602983343825546454,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1057.0,1.0,1125.0,26,56,86,361,16.0,16.0,0.0,4.75,4.75,4.88,4.63,5.0,4.88,4.69,1.46
599457354214495246,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,740.0,1.0,1125.0,25,48,78,344,73.0,73.0,1.0,4.86,4.82,4.82,4.92,4.82,4.9,4.85,6.31
598471416938640659,Entire serviced apartment,Entire home/apt,0.99,0.99,0.0,1.0,2.0,1.0,1.0,1.0,1250.0,2.0,365.0,16,42,72,344,43.0,43.0,2.0,4.72,4.86,4.95,4.72,4.65,4.86,4.79,4.17
598479782454079639,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1990.0,2.0,1125.0,0,18,48,137,20.0,20.0,1.0,4.9,5.0,4.95,5.0,5.0,5.0,4.9,1.73
602995585675300773,Private room in condo,Private room,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,317.0,1.0,365.0,0,0,0,0,45.0,45.0,0.0,4.98,5.0,4.93,4.96,4.98,5.0,4.96,3.92
599487678485976163,Private room in guest suite,Private room,1.0,0.98,0.0,1.0,3.0,1.0,1.0,2.0,382.0,1.1,1125.0,27,57,87,362,31.0,31.0,3.0,4.77,4.87,4.74,4.81,4.81,4.81,4.77,2.92
603012268120143645,Entire condo,Entire home/apt,1.0,0.98,1.0,1.0,3.0,1.0,2.0,2.0,800.0,3.0,1125.0,0,0,0,87,13.0,13.0,1.0,4.69,4.77,4.77,4.62,4.92,4.15,4.69,1.23
599499158059591806,Entire rental unit,Entire home/apt,0.95,0.91,0.0,1.0,6.0,3.0,4.0,4.0,2250.0,2.0,1125.0,3,14,31,269,43.0,43.0,1.0,4.67,4.6,4.86,4.56,4.81,5.0,4.63,3.92
599552242279363115,Entire condo,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1160.0,1.0,1125.0,20,50,80,355,13.0,13.0,1.0,4.85,4.69,4.92,4.92,4.77,4.62,4.62,1.13
598483691201868631,Entire serviced apartment,Entire home/apt,0.95,0.91,0.0,1.0,4.0,1.0,2.0,2.0,1432.0,2.0,185.0,7,31,56,326,23.0,23.0,2.0,4.61,4.74,4.78,4.83,4.91,5.0,4.7,1.98
598499272590736461,Private room in home,Private room,1.0,0.92,0.0,1.0,1.0,1.0,1.0,1.0,215.0,5.0,1125.0,0,0,0,86,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28
598500317304281087,Private room in home,Private room,1.0,0.92,0.0,1.0,1.0,1.0,1.0,1.0,250.0,5.0,1125.0,0,0,2,277,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4
599786924943744932,Private room in rental unit,Private room,1.0,0.91,0.0,1.0,1.0,1.0,1.0,1.0,2300.0,1.0,365.0,30,60,90,365,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
603038168703427760,Entire vacation home,Entire home/apt,1.0,0.98,0.0,1.0,3.0,1.0,1.0,1.0,1349.0,1.0,365.0,0,0,27,197,7.0,7.0,0.0,4.71,4.86,4.86,4.71,5.0,5.0,4.86,0.7
599826547979813448,Entire loft,Entire home/apt,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,631.0,2.0,365.0,21,51,81,355,40.0,40.0,2.0,4.53,4.78,4.88,4.7,4.55,4.93,4.73,3.45
598545987317406679,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3119.0,1.3,1125.0,28,55,85,357,42.0,42.0,3.0,4.76,4.81,4.93,4.9,4.88,4.9,4.62,3.54
603055910005744331,Entire condo,Entire home/apt,1.0,0.94,1.0,1.0,4.0,2.0,2.0,2.0,1573.0,2.0,1125.0,4,33,63,334,37.0,37.0,3.0,4.97,4.95,5.0,5.0,4.97,4.97,4.95,3.19
598546733535988093,Entire condo,Entire home/apt,0.73,1.0,0.0,1.0,6.0,2.0,2.0,4.0,1500.0,1.0,1125.0,25,54,84,359,64.0,64.0,6.0,4.45,4.5,4.69,4.17,4.72,4.92,4.56,5.87
603071277727739936,Entire serviced apartment,Entire home/apt,1.0,0.98,1.0,1.0,5.0,2.0,2.0,2.0,2985.0,2.0,1125.0,0,0,0,0,16.0,16.0,0.0,5.0,5.0,5.0,5.0,5.0,4.94,5.0,1.44
599827623999921545,Entire loft,Entire home/apt,0.95,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1779.0,2.0,1125.0,1,1,27,302,6.0,6.0,0.0,4.5,4.5,4.0,4.83,4.33,4.33,3.83,0.52
599884504334366914,Entire vacation home,Entire home/apt,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1605.0,2.0,1125.0,25,55,84,84,31.0,31.0,1.0,4.77,4.87,4.77,4.84,4.81,4.94,4.81,2.69
599886969717262840,Entire rental unit,Entire home/apt,0.91,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1101.0,1.0,365.0,25,55,85,359,58.0,58.0,4.0,4.57,4.76,4.83,4.72,4.33,4.55,4.48,4.9
603078615386828600,Private room in rental unit,Private room,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,489.0,2.0,1125.0,18,47,77,352,33.0,33.0,1.0,4.45,4.64,4.36,4.48,4.52,4.79,4.48,2.87
599888865437904097,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3432.0,1.3,1125.0,24,47,75,347,22.0,22.0,1.0,4.86,4.59,4.86,5.0,4.91,5.0,4.73,1.87
599910990047640275,Entire condo,Entire home/apt,0.95,0.91,0.0,1.0,4.0,2.0,2.0,1.0,1551.0,30.0,365.0,30,60,90,90,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
598630645251784192,Entire condo,Entire home/apt,1.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,950.0,1.0,1125.0,21,51,81,356,39.0,39.0,4.0,4.85,4.95,4.9,4.64,4.95,4.92,4.85,3.27
598633771341142785,Entire loft,Entire home/apt,1.0,0.98,0.0,1.0,4.0,1.0,2.0,3.0,700.0,1.0,1125.0,0,1,1,216,25.0,25.0,0.0,4.56,4.52,4.68,4.72,4.72,4.88,4.56,2.12
598649016458134108,Private room in rental unit,Private room,0.95,0.9,0.0,1.0,1.0,1.0,1.0,1.0,450.0,1.0,365.0,23,53,83,358,0.0,0.0,0.0,4.72,4.78,4.83,4.75,4.82,4.83,4.71,1.7
603135251537650114,Private room in serviced apartment,Private room,0.71,0.85,0.0,1.0,1.0,1.0,1.0,1.0,250.0,2.0,1125.0,30,60,90,365,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.27
598662265140838850,Private room in bed and breakfast,Private room,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,731.0,2.0,365.0,13,31,53,53,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.65
599921033426694025,Entire rental unit,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2282.0,2.0,1125.0,30,53,83,352,32.0,32.0,3.0,4.84,5.0,4.88,4.88,4.97,4.97,4.84,2.75
599922280411621257,Entire cottage,Entire home/apt,1.0,1.0,1.0,1.0,5.0,2.0,2.0,4.0,1500.0,1.0,1125.0,14,44,74,320,17.0,17.0,3.0,4.88,4.88,4.88,4.94,4.88,4.71,4.76,2.37
603147381723491548,Private room in rental unit,Private room,1.0,0.95,1.0,1.0,3.0,1.0,1.0,2.0,650.0,1.0,30.0,30,60,90,180,15.0,15.0,3.0,5.0,4.93,4.73,5.0,4.87,5.0,4.73,1.58
599925458665012833,Entire vacation home,Entire home/apt,1.0,0.98,1.0,1.0,4.0,1.0,2.0,2.0,1203.0,1.0,1125.0,22,52,82,357,36.0,36.0,3.0,4.81,4.97,4.72,4.75,4.92,4.97,4.83,3.18
599960826799874259,Entire rental unit,Entire home/apt,1.0,1.0,0.0,1.0,7.0,1.0,4.0,5.0,951.0,4.0,365.0,9,31,61,61,26.0,26.0,4.0,4.65,4.69,4.73,4.85,4.62,4.73,4.69,2.83
599970069977725068,Entire loft,Entire home/apt,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5846.0,1.3,1125.0,19,44,69,344,8.0,8.0,0.0,5.0,4.88,5.0,4.88,5.0,5.0,5.0,0.68
